194  97  0 0 0.000874082212212519 0 -6.70685380338381e-05 3.7338400503296e-06 0 1.06466594836082e-05 -9.30844086906217e-05 -0.00073277638919523 0 -7.67020055593827e-05 -0.000240954016280098 0.000373084391667454 -0.013708986280231 0 3.62399624294028e-05 0.000441661769755832 0.000274187191550115 0.00028281917195372 0.00322583416824432 0 -0.000224629730158675 -0.00114762920218335 1.22699817291832e-05 -0.000239573515709029 -0.00254918221758929 0.00545768189150828 0 0.000107897941238587 0.000591439456132572 0.000211255392289016 0.00130944404672239 0.00313768894916013 -0.00844993508433685 0.0246638837664749 0 0.000608337776534539 -0.0003877102454236 0.000212410126811531 -0.000787121827291946 0.000224399815941202 0.000984239841844604 -0.00140556219969574 0.000181943079400131  0 0 0.000920262943569784 0 -8.89139587131612e-05 5.01052793561602e-06 0 9.23256885764014e-06 -8.39550712971432e-05 -0.00066981632560942 0 -4.82580808758836e-05 -0.000166891160189978 0.000385564851322205 -0.019463282122772 0 6.17313578148054e-05 0.000448890530048009 0.000278132644176272 0.00153410289652328 0.00237492479295473 0 -0.000237957453321455 -0.00112599658833142 -4.52380733646835e-06 -0.00159392471022698 -0.00211054844195645 0.00857969739107775 0 0.000102001208901833 0.00058668431124662 0.000169181244344393 0.00160162330445142 0.00260826932608006 -0.00716228738902404 0.0157912581652748 0 0.000580164547188345 -0.000365378725834684 0.000247428540476969 -7.34435982877358e-05 0.000523575772477123 0.000820587683233253 -0.000768129679955515 -0.000209078571377258
195  97.5  0 0 0.000750108352811079 0 -4.31007799254819e-05 7.51283137042471e-06 0 -2.02099754329973e-05 -0.000182620509665254 -0.000726981330682076 0 -0.000244861095664827 -0.00021238486011341 0.000225000010129186 0.00504155513677005 0 0.000161972458364469 9.69253028647694e-05 8.70396723446598e-05 -0.00183117490824605 0.000618124031715407 0 -0.000660258960103379 -0.00310062397378976 -0.00161257743202266 9.07263178331633e-05 -0.0216376109024068 0.0247814241141051 0 0.000620559827224183 -9.94589485215566e-05 -0.000775953019503679 -0.00775836330372172 -0.0119301055159989 0.00176935647970259 -0.0920271032486964 0 0.000750026053186625 0.000142383822752257 0.000519322000146727 -9.91712099067034e-05 0.00415472343401187 -0.00402723993078901 0.00627435246948037 -0.0200150368720338  0 0 0.000825658521018271 0 -5.35351249214091e-05 3.84973469323332e-05 0 -4.66938262132869e-05 -0.000195033951783421 -0.000671791258694858 0 -0.000135485070667328 0.000287678627924474 0.000594943869128731 -0.00284299931516337 0 -2.17121417493966e-05 -0.000406308616388176 -0.000133882700289824 -0.000883958085195146 -0.0026140163043448 0 -0.00102122876732243 -0.00300816638313658 -0.000748482441161927 0.00207459763621284 -0.0118651959075384 0.0204425562556928 0 -3.67692249510377e-05 -0.00174011318855318 -0.00126213529214683 -0.00553246673775234 -0.0179420146370049 0.0139455780995775 -0.0562822923780191 0 0.000845010391201326 0.000286544059616401 0.000428292393961292 -0.000743135318457514 0.00301022089640368 -0.00376233721931347 -0.00717141631860571 -0.0164845541820425
196  98  0 0 0.000717833245870758 0 2.04588118085146e-05 -4.85465801210073e-05 0 -6.6331746291291e-05 -3.44743619882754e-05 -0.000488222045761316 0 0.0004871553330123 8.06414322125278e-05 0.000455299166726392 -0.00083701517642439 0 -9.97669373587029e-05 0.00044486364045621 0.000293379339245331 0.000432495509399307 0.00652796230140645 0 -0.000448218669010064 -4.43375322119533e-05 0.00049727014643649 -0.000378291737218048 0.00750530273054461 -0.00237085685090475 0 0.000161452983326107 0.00194964795499553 0.000563828608539172 0.00125397589397558 0.010909990058281 -0.00834750789129181 -0.000519649107132009 0 -0.000684478609033436 -0.000508873577159359 -0.000201453349763719 -8.84903320025199e-05 -0.00482448072604783 0.003764273763084 0.010331361609978 -0.030168661364629  0 0 0.000751393637967605 0 1.89503220809922e-06 -1.8252139662983e-05 0 -7.12734177456088e-05 -0.000101341927416962 -0.000566422328385555 0 0.000336121811649692 0.000169158923170094 0.000449132649435734 -0.00163675740491229 0 -5.82442481141654e-05 0.000162688132666314 0.000164642033600911 0.000234583402999901 0.00355277981120675 0 -0.000571363315670536 -0.00127465486012986 -0.000116735496344095 -0.000127976027378609 -0.00191956274160961 0.00705347275407304 0 0.000421895279287659 0.000761106925785357 -0.000126748053513624 3.86182091484795e-05 -3.81073831091984e-05 -0.00304705101023665 -0.0173209945219512 0 -0.000358183793107659 -3.58542931781624e-06 9.66372836109571e-05 -0.000620790407445173 0.0013404678019459 0.00207396008245319 0.00348903339149931 -0.010907507366483
197  98.5  0 0 0.000590673759218194 0 -1.27241230526249e-05 -5.18725414740646e-05 0 -0.000124713877403527 -2.66824431427916e-05 -0.000428234369703596 0 -0.000143482676898443 0.000322446864402624 0.000328959922273426 -0.000760329255828964 0 5.85740909181033e-05 0.000223912585767786 0.000147493038483433 8.18061834196994e-05 0.00911936953830714 0 0.00046363179758011 -0.000932792522794982 -6.99105106636117e-05 0.000505920611349397 -0.00209408573003932 0.000390615599075544 0 -0.000186049745091121 0.00200969062925036 0.000926153283158096 -0.00250299280214703 0.0153658126190233 -0.0104750228476354 -0.00719113490672233 0 -5.88580966501912e-05 0.001535148935842 0.000729490006389471 -0.00224869821124429 0.0195040494504022 -0.00161867177010738 -0.025439663049249 0.0592517141804071  0 0 0.000629447186722575 0 -1.03246915027284e-05 -1.92692750555977e-05 0 -9.98746261372965e-05 -0.000145201990198008 -0.000489195693750032 0 -7.30082895752396e-05 0.000890813094429897 0.000633830481890937 -0.00157373648785701 0 7.89862598760212e-05 1.86821628713374e-05 4.24134011156732e-05 0.000506603224993365 0.00597492511998962 0 0.000203577336763013 -0.00144770972842709 -0.000292649759878086 0.000564199041141285 -0.00689645871084952 0.00316204869798365 0 2.50651510186151e-05 0.00249041792757122 0.000893237702175358 -0.00122133703273089 0.0212051481160375 -0.00603513796100313 -0.021332656271828 0 4.68235101973274e-05 0.000230034552325091 0.000171859464322679 -0.000210678728911003 0.00980334867876144 0.00613528383855505 -0.0135523541807294 0.0508423373166655
198  99  0 0 0.000609860591330442 0 -1.49642582253456e-05 -8.68640791697336e-05 0 -4.99308132845745e-05 4.44844444335328e-05 -0.000426857038161262 0 -0.000372205585363558 0.000267644121468788 0.000313645481849678 -0.000132960228576331 0 8.01363871495594e-05 0.000257602551160527 -3.51902994284514e-05 0.000339268177070134 0.0131047170579177 0 -0.00046140373031805 0.00070712238636703 5.5797641486554e-05 3.32803947947317e-05 -0.000927046624937026 7.4320328414839e-05 0 -0.000668135585967943 0.000188867432630222 -0.000460839760120201 0.00167091396368215 -0.00485890223728821 0.00291238027539763 0.00207829084225989 0 -0.000390866782192162 -0.000840570589576805 -2.84150370727691e-05 -0.00024028493543523 -0.00629349578771405 -0.00160761975563317 0.00155516367039769 -0.0147131763177134  0 0 0.000615033500385943 0 -1.98065037978348e-05 -5.92864195884693e-05 0 -6.27521521086077e-05 3.38559431638254e-05 -0.000416204294808645 0 -0.00029456302728108 0.000283661592432023 0.000367349361239962 -0.000429582400211586 0 0.000142687967377488 0.000221009904958834 -3.31785296252873e-05 0.000313343166336397 0.0107350357615864 0 -0.000229571534857235 0.000104662895902504 -2.55891055525783e-05 5.22634844857636e-05 -0.00114659297092051 0.000688407824971118 0 -0.000414813917388622 0.000740147273309761 -5.74188926108021e-05 0.000506151249297061 0.000557833623285978 -0.000760892246656831 -0.00240852292600873 0 -0.000359621792216104 -0.000329237128170933 0.000121109276250427 -0.000682458646940741 -0.000103896668913815 -0.0011394161642967 -0.00328329344385078 0.000642277456865773
199  99.5  0 0 0.000587295269082837 0 -4.04849762336355e-05 -9.8463043120332e-05 0 5.38268023507439e-05 0.000116696346120738 -0.000340207427011925 0 -0.000254258820646924 0.000231175709105632 0.00027226944257128 -0.000258519635305054 0 0.00033485017333057 0.000224372150084755 -3.19354528029108e-05 0.000755310090347683 0.0149718839675151 0 0.000978530366555094 -0.00101067324657457 0.000127305744045872 0.000335696361451007 -0.00249689248324987 0.000371923273152859 0 -0.000396233603976075 -0.000240851415673063 -4.26274575024299e-05 0.00126824440908263 -0.000932991605271827 0.00159637537196903 0.0116609449746717 0 0.000230967271508994 0.000709981455888923 0.000430811675726605 0.000422725041671716 0.00194950368623959 -0.0036483464688702 0.000270962745414413 0.0028386512111941  0 0 0.000589953673657476 0 -2.72338085344148e-05 -8.99414736351763e-05 0 1.09924892020256e-05 9.4480542099882e-05 -0.000356846290612284 0 -0.000224722442342394 0.000308106061505917 0.000312030994397689 -0.000210061648685045 0 0.000276286938486269 0.00016907388637242 -6.61034512749851e-05 0.000606780359320174 0.0135524578834285 0 0.000538015219399677 -0.000599943124627986 8.64587692550494e-05 0.000332549408701262 -0.00209992555498983 0.000273250353102959 0 -0.000472634192407911 8.59018387483507e-05 -6.47360848466935e-05 0.00088653896892949 -0.000413375691388827 0.000696233552901477 0.00700604970157705 0 0.000114405205446027 0.000520990408872251 0.000374808596362338 0.000396598255323703 0.00193720608088768 -0.00293956746841485 -0.00108621866371801 0.00135567475259267
200  100  0 0 0.000661893029427828 0 -9.28544193546948e-05 -0.000179430099941176 0 -3.68116680379113e-05 0.000188481460462097 -0.00043380100791433 0 -9.76281128503838e-05 0.0003007001695921 0.000232089110426205 -9.9414511899071e-05 0 0.000356090566818457 0.000166321317243345 -0.000113104711276127 0.000283217792322854 0.00643386911363731 0 0.000409487771430505 -0.000327834203913248 0.000181900613333857 1.8535747246711e-05 0.000916161576614232 -0.000517001454147474 0 0.000895563048196574 -0.000683312403290647 -4.91632186707819e-05 -0.000517603759852155 -0.00079328171079234 -3.96929090535406e-05 -0.0083563284967064 0 5.86369934244816e-05 6.67425999623021e-05 -4.69292135314769e-05 -0.000865286475359782 -0.000799467277208281 0.000665034734807145 -0.00442807036774769 0.00581834296100358  0 0 0.000635692590857979 0 -6.68760802280655e-05 -0.000151272731001811 0 -1.75013605404016e-05 0.000148882477122354 -0.00040993992831334 0 -0.000122801403636481 0.000309476870151739 0.000253522305431233 -0.000136285414374601 0 0.000327628283117374 0.000158401531866748 -0.000105502810912516 0.000406729828036328 0.00880603795774938 0 0.000445651160012827 -0.000400715733681615 0.000152660686441335 0.000128498458934622 -1.36454015062905e-05 -0.000195942819026269 0 0.000460558836179784 -0.000439153644659076 -4.82846023944377e-05 -5.80659414106127e-05 -0.000702607055635757 0.000175679561122898 -0.00346047112724203 0 7.09253861046946e-05 0.000213102932412515 8.72195937139727e-05 -0.000523223418628561 -3.02930764733414e-05 -0.000536240994450672 -0.00306995766286012 0.00460182956862146
201  100.5  0 0 0.000805067085966805 0 -0.000174844899167694 -0.000232661817827752 0 -7.25635584616822e-05 0.000269576894089797 -0.000535188503894887 0 -0.000347193401235572 0.000501870167448164 0.00024257213103055 5.74677801860539e-05 0 0.000578844472827108 0.000152205763443329 -0.000276237882084985 -7.57125703834655e-05 0.0017962969881475 0 -0.000947166165396575 0.000600694823011272 0.000110423733697142 -0.000139488661468539 -9.1129193116582e-05 -5.55883819651164e-05 0 -0.000612685957388044 0.00059507547363436 -8.44712815310467e-05 -1.52889318009112e-05 -0.000359236852959965 -0.000118064443330268 -0.00256733592851923 0 0.000318575420106454 -0.000290448629880323 7.78969835804975e-06 0.000116832411254671 -0.000838743115985524 0.00239443366040169 0.00237828244945708 -0.00147771177238194  0 0 0.000743602475313739 0 -0.000141949181905818 -0.000199879764823271 0 -6.06945434436194e-05 0.000227176029870172 -0.000487676169870444 0 -0.000262330121635955 0.00043686304087993 0.000244304947002015 -1.447565263802e-05 0 0.000507227263381977 0.000139293253397931 -0.000237502203229816 5.76296394558344e-05 0.00406858837959549 0 -0.000466098227968614 0.000237900575481891 0.000132412380484407 -6.36445460719039e-06 -6.9874849305969e-05 -0.000168024798340273 0 -0.000254663208313581 0.000240567072434045 -8.26503966420275e-05 -9.0139267693284e-05 -0.000476948660496514 7.71562514390994e-05 -0.00291185919784841 0 0.000194157309933503 -0.000124802446449605 7.36384531111206e-05 0.000105653003310564 -0.000683015036778415 0.00128725974642033 0.000690945086739029 8.49973709723164e-05
202  101  0 0 0.000849783353903682 0 -0.000225706978769584 -0.000234088082589685 0 2.14958921118434e-05 0.000338359089999079 -0.000543729694958489 0 -0.000222208866229336 0.000491116517638812 0.000203628627644976 -9.03570066379171e-06 0 0.000625695864488136 1.17759168287827e-05 -0.000123081284312088 -2.29819968790873e-05 0.000241737908211703 0 0.00114015813022633 -0.000532533031298318 0.000169733613839088 0.00014831160515814 -0.000571308694166271 -0.000132830227682161 0 4.27390654057869e-05 2.89390140418842e-05 2.47521594690932e-05 0.000360255202318056 -0.000492739347411632 0.000937709100005537 0.00478289809801074 0 -0.000181415540200541 -0.000176390097218562 -8.83353429568531e-05 -0.000504814146038544 -0.000398221244718701 0.00239402224975837 -0.00303096862167916 -0.000452565488648509  0 0 0.000812207433182564 0 -0.000195626044402132 -0.000225730812085231 0 -6.32351823126938e-06 0.000298608366332546 -0.000513489284575417 0 -0.000232997941397882 0.000475948751043497 0.000219161776804556 -1.57321676448389e-05 0 0.000570981542963773 5.64930254005304e-05 -0.000165945143915155 2.00465567810578e-05 0.00149007877939539 0 0.000605069959972184 -0.000242483435960599 0.000156354634795601 9.5468359453395e-05 -0.00040571555171661 -0.000128845486254764 0 -8.76659427950673e-05 0.000114314911106514 -7.47741487644235e-06 0.000238573080136577 -0.000473000246043255 0.000602690168347971 0.00229484349659718 0 -1.2280857141965e-05 -0.000208404485304378 -4.13162599628951e-05 -0.000282831907077337 -0.000556734606288404 0.00228809194410938 -0.00190324874133419 -0.000124266327926896
203  101.5  0 0 0.000968819724125996 0 -0.000271697330807904 -0.000261857834338167 0 -1.40096895979648e-05 0.000417589726783378 -0.000580340865145676 0 -0.000264067703426358 0.000551043462937067 0.000197793138242253 -9.80412374909447e-05 0 0.000674518478025041 0.000134449013165048 -0.000125819419474609 0.000171210887658772 -0.000320572071217386 0 0.000532793202650451 -0.000149388965848055 0.000109105377348498 -0.000153815825449687 0.000210073894649781 -0.000453150018335107 0 6.02575758481577e-05 0.000157017630428978 -8.36047875902601e-05 -0.000220803852890108 -0.000461739711028872 0.00091809614286216 -0.00098773029189146 0 -7.85750807078408e-05 -0.000163377362587825 6.37237182603397e-05 -0.000137750697216241 -0.00010508498165079 0.000721550668965261 0.000283706363936951 -0.00092693696376387  0 0 0.000912035199144601 0 -0.000243457706884596 -0.00025148475478399 0 -1.25034242522802e-05 0.000367774404836286 -0.000554305705700552 0 -0.000253122420602411 0.000527765451823031 0.000205985655789796 -6.45764775703152e-05 0 0.000639343529320302 0.000107744701989653 -0.000148258415077053 0.000116428336978667 0.000242280402550662 0 0.000557525586591205 -0.000176228964932371 0.000125693818772917 -5.9547725808561e-05 4.35363456686266e-06 -0.000333560824738642 0 8.25613641860898e-06 0.000135207873828542 -6.16833304794812e-05 -7.10813440586671e-05 -0.000463886530760216 0.000863977149069162 0.000132759830238508 0 -6.52727825470655e-05 -0.000172889346364896 3.77290447344029e-05 -0.000151208154917744 -0.000244102642837325 0.00118509299657373 -0.00039333593892938 -0.000683261113025499
204  102  0 0 0.00107714158983989 0 -0.0002995006177268 -0.000244867115469684 0 -6.86511368862573e-06 0.000446209019165502 -0.000622339012772787 0 -0.000264458457160358 0.000549359922735506 0.000185440809962261 -0.000178317038683503 0 0.000755552735866939 0.000122873366594164 -0.00018034119252132 -1.87053536103629e-05 -0.000767343198620335 0 0.000375728258844046 4.475602447778e-05 0.000175133050637723 8.87726130700832e-05 0.000334222870887354 -0.00079920263066616 0 7.02059625684272e-05 0.000293729351130088 -9.50449013752745e-05 -0.000237044286886645 -0.000425610519943776 0.000761986520488317 -0.00151736883209425 0 4.52899698022433e-05 -0.00041029647376189 -0.000163058080596574 -0.000791988889105823 1.15937661310135e-05 0.00259982669603829 -0.00169573610107569 -0.00152661605865315  0 0 0.00101744385237231 0 -0.000279953967512264 -0.000244498689380498 0 -1.66018664743194e-05 0.000425479744196295 -0.000584735990484653 0 -0.000262653360244677 0.000543178216677535 0.000190065021111302 -0.000140609864086133 0 0.00070966179481012 0.000115134707239652 -0.000178828243556353 2.08777747408525e-05 -0.000469139822619475 0 0.000430000662562456 6.81363562129906e-06 0.000171288648162126 0.000139769790590819 0.00021603352368759 -0.000668924766451482 0 5.0865393050113e-05 0.000236970053273866 -9.15809175754655e-05 -0.000202186485725439 -0.000421617882165251 0.000773452613865041 -0.000990871629116581 0 -2.96169803075853e-05 -0.000293037686468463 -3.88910392721465e-05 -0.000274446951135568 -9.1496932750585e-05 0.00219459027249042 -0.000815690349360202 -0.00131013028776158
205  102.5  0 0 0.00113711398204395 0 -0.000329913395920249 -0.00524998727455444 0 0.00239900140810233 -0.00364984597020498 -0.000592113805089801 0 -0.00160590598773478 0.00171078150847992 0.000256809947895193 -7.80702926392379e-05 0 0.00307866925129883 -0.00344629765924356 -0.000107624687120781 0.000290043906472522 -0.0011431206954755 0 0.000369935756317583 0.000164393565863365 -0.00179304418655562 -0.0103441908479711 -0.00197888903047108 -0.00480681950555439 0 8.47264841803173e-05 0.000194029987288531 -4.5998299923779e-05 0.00192253279928041 -0.0114651150169663 0.00680788646736882 -0.00199787706965903 0 -5.80073994753874e-05 -0.00051655790392115 -0.00204793155267413 -0.00988009587519982 -0.000932842741748356 -0.00164331554057924 0.000236725431768004 -0.00220574107719993  0 0 0.000905169022259559 0 -0.000312086899942509 -0.00354622838743584 0 0.00161245213513284 -0.00223851455587629 -0.000207696256195451 0 -0.00120548640259666 0.00130678558295765 0.000218375356485732 -0.000123859735773725 0 0.002361188963393 -0.00226948633941076 -0.000328618694288928 0.000284667649334422 -0.00179539916309951 0 0.000619516283928011 -0.000203142837989745 -0.00118006935620482 -0.00685882549389441 -0.0011089621200213 -0.00348018553738906 0 -1.74203690364974e-05 0.000358971086305081 -5.91287948780627e-05 0.00121671114566993 -0.00773409701962102 0.00477746575958378 -0.000942251840372934 0 7.09104660391472e-05 -0.000668095025510835 -0.00161004475574586 -0.00708490525979602 -0.000812431588580706 0.000911199779485976 0.00078921223178326 -0.000415867753206925
206  103  0 0 0.00134051786173669 0 -4.61579712280254e-05 0.00652984155473621 0 -0.00315717840320993 0.0061213555005603 -0.000688747178090467 0 0.00140574561839686 -0.000937657791248017 0.000264588612863126 -0.00024293685166712 0 -0.0022572610962292 0.00475411775413316 -0.000228648777679109 0.000159983348959942 -0.00127721678699517 0 -0.000699085588839903 -0.000294810098826498 0.00270695825289139 0.013609721557502 0.00306924904405684 0.0039306786409162 0 3.2058727457057e-05 8.65263918029807e-05 -3.81442981383044e-06 -0.00237414296217865 0.0149176971655369 -0.00618420074857234 0.00410706828586386 0 0.000239835986646113 -0.000260169139518296 0.00271776050506534 0.0128222928815261 0.000249748251912752 0.00428169289900173 0.00143825660142723 -0.00174437909562801  0 0 0.00110539340030804 0 -0.000150195592135683 0.00312705525893605 0 -0.00164211153894643 0.00324316170559212 -0.000245510491471816 0 0.000566144854003981 -0.000171166183144847 0.000285619896993914 -0.000166098821344984 0 -0.000784835040379229 0.00242824369670885 -0.000345984351596776 0.000231151481257857 -0.00168127517641961 0 -0.000193547706188732 -0.000491453583860258 0.00151166708921598 0.00681564264088509 0.00176172683991217 0.00132786189019362 0 4.64950996752714e-05 0.000315765836603889 2.30361620124457e-05 -0.00113973385229156 0.0072944278761703 -0.00320133953534343 0.00321998745339206 0 0.000184933147714829 -0.000505357140457651 0.00147943699595928 0.00639423380049331 0.000122201217721079 0.0020949201925817 0.00176447618558761 -1.20756821002234e-05
207  103.5  0 0 0.00161140485057247 0 -0.000346134555460335 -0.00174551317720818 0 0.000768779756339801 -0.00103271758933451 -0.000750837716425937 0 -0.000713864861132688 0.00102573124054663 0.00026525659485722 -0.000185934193862063 0 0.00152827188229845 -0.000954424836342418 -0.000268946252884734 5.20748725972201e-05 -0.00211444552958313 0 0.000635194710735991 0.000547894476800591 -0.000479413222683897 -0.00384523726243957 -0.00109654080347919 -0.00300828097903937 0 0.000359526099966895 0.000259792332974566 0.00014853908778005 0.00253947556536387 -0.00525399166160399 0.00823131671501218 0.00922290653130068 0 0.000184831026446007 -0.000273158117947418 -0.000489650753826215 -0.00333874820356163 -0.00320607268655992 -0.00231037555462223 0.00647631811034114 -0.00680487466542683  0 0 0.00149229075516251 0 -0.000276919914217068 -0.000110315932972582 0 -1.86779552220514e-05 0.000417890570042714 -0.000709389768239826 0 -0.000320284773952165 0.000624198824743084 0.00026451144670384 -0.000182885747854385 0 0.000762250278029974 0.000200372865036319 -0.000259185499590109 0.000159437058375541 -0.00189496312495637 0 0.000338636707590699 0.000353052383121045 0.000158240848090089 -0.000194379665681706 -0.0004587117357127 -0.0011625967446368 0 0.000156167027772079 0.000116413974756223 0.000131870583001832 0.00134825197620106 -0.00053084575167091 0.00490650481192874 0.00592592616309709 0 0.000171864136833155 -0.000306391617202802 0.000135058170287017 2.52781874344178e-05 -0.00230475613928234 -0.000240406651251468 0.00526668574231889 -0.00494643084066898
208  104  0 0 0.00198719060141081 0 -0.000619795672892813 -0.00363283056212282 0 0.00222287171729099 -0.00494510026928104 -0.000992655385715557 0 -0.000297670162691266 0.000810325437152427 -0.0192987381275567 -0.025091621985462 0 0.000854790633217176 0.00016147640193613 0.0256864100276798 -0.00871703814873146 -0.00125554297202044 0 0.00031294042449073 0.000458782139118903 -0.00226856763721403 -0.00890303224909397 -0.000420918141538242 -0.00188248435662182 0 0.000240881695811311 0.000140701032283893 -0.00286182614000448 -0.0052478789499642 4.6122590291642e-05 0.000114729210151699 0.0121582595707443 0 -0.000144611869163534 -0.000312320644693108 -0.00208082640811171 -0.00693761888075108 0.000712475931511692 -0.00244759595209924 -0.000711549549877288 -0.0187218536044472  0 0 0.00171095299476418 0 -0.000244416124876116 -0.00253189135899397 0 0.00156247525049537 -0.00333629583746158 0.00169916569152121 0 2.09603530328749e-06 -0.000572683745003047 -0.0133771516672323 -0.0165218446965458 0 0.00108451660773098 -2.01911416730817e-05 0.0166580755883002 -0.00621763500483772 -0.000850287404381888 0 0.000475934936456465 0.000135865430068356 -0.00138346123938027 -0.00624430621406488 -0.00200927811375744 -0.000910738400957385 0 0.000157715622093769 0.000199005546163293 -0.001819637430025 -0.00199964939071628 -0.00907642616452168 -0.00121715125833508 0.0108250322183975 0 9.23731596167082e-05 -0.000499427269961968 -0.00121572538204597 -0.00476577932289805 0.00635233546794652 -0.00268776609381532 0.00245852972310193 -0.015157318149045
209  104.5  0 0 0.0025856698256863 0 0.000293071777026814 0.0013669985535629 0 -0.000550930937429942 0.00148692177751166 -0.00132722799768147 0 0.00100141504554957 -0.00395898092198635 0.0269324869000061 0.0326574514468345 0 -0.00221570486062691 -0.00375730794144438 -0.0335174171751859 0.0131106422153987 -0.00221301730790351 0 -0.000244357724614946 -0.000323415972701803 0.00109585305376976 0.00396010911515546 -0.0015236058950457 0.00583879402770171 0 7.90713917116627e-06 -0.00123696814471011 0.000241299188461094 0.000132563580492907 0.00556237935249375 -0.00479712235073964 0.0121586557802961 0 -0.000128366696548413 3.86129751907628e-05 0.000415689967797132 0.00224305268783365 -0.00364633348660127 9.22521708687226e-05 -0.010903367035655 0.0165585694233984  0 0 0.00232813356117227 0 0.000402249018594137 7.81256709035581e-05 0 0.000172555210972549 -0.000864122174875421 0.000948304345885086 0 0.000611905205277146 -0.00219136016784652 0.0144944754590149 0.0158136446689467 0 -0.0010662543764342 -0.00252960636886482 -0.0160643432644095 0.00773784729900186 -0.00187386303355648 0 2.53046990839238e-05 -0.000109666737171043 0.00115184436835795 0.000478322316459454 -0.0032324317384382 0.00170580941300002 0 3.84006970710075e-05 -0.000747730393721538 -0.00182645226768667 -0.00162308248266439 0.00419567992968056 -0.00404941536370302 0.0109846165865866 0 -9.63755102075466e-05 -0.000131420426306541 0.000230429481198572 0.000627402232547696 -0.00219765530056697 0.000386793148350136 -0.00788139709565894 0.00528827549650368
210  105  0 0 0.00337615674467144 0 -0.000223517958807352 -8.42193582479184e-05 0 0.000258811134063497 0.000313478727991651 -0.00200311176067275 0 -0.000510231492341394 0.00151275092552531 -0.00628978288916684 -0.00884845899915308 0 0.000953099990477867 0.00147567456982425 0.00751354580613683 -0.00337822944767049 -0.0051582915988658 0 -5.82559187714528e-05 -0.000205857647197607 -0.000218167169582266 -0.000321579323810589 0.00144532138041079 -0.00121943275494217 0 0.000258039467366791 0.00109712737653042 -8.91507339508944e-05 0.000882509618074512 -0.00238895766917962 0.00205268503178329 -0.0645346116684641 0 -0.000198557135987147 -0.000392941988736497 -0.0006094560397239 -0.000141144952514857 0.00093656887341906 0.000378445103071387 0.00089846199890448 -0.00305392793961886  0 0 0.00302572490321982 0 -0.000138631600003467 -2.0820859940736e-05 0 0.000216549864202603 0.000195723575946795 -0.00172653940687374 0 -0.000141793852039349 0.000211336278281186 0.000369588339254704 -0.000502114445424074 0 0.000248337275116577 0.000163317528496687 -0.000548879083508465 -5.20101962383043e-06 -0.00410836117293282 0 -0.000147570349739495 -0.000418096838129905 4.88774273545673e-05 -0.000151304018980308 0.000820015230600698 -2.05824937906868e-05 0 0.000140463077525595 0.000406870938249395 -0.000236008119917754 0.000265420230011401 -5.52752088178537e-05 0.000617736755139721 -0.0391664018189903 0 -0.000154182075958026 -0.000304027566613477 -0.000477742457203091 -0.000134018065362349 -0.000182950577872928 9.24891011448468e-05 -0.00160124380941451 0.000930111040600444
211  105.5  0 0 0.00415627959788132 0 0.000512445093489928 0.00332281371517064 0 -0.00255491940283151 0.00693688015097422 -0.00306811171380616 0 -0.00141710955449967 0.00233561549564942 0.000421353887548741 -0.000659813421904877 0 0.00397942308657334 0.00320299536974067 -0.000876274634746769 -4.86662240781571e-05 -0.00650404811896143 0 -0.000430784402370424 -0.000125218634582977 -0.000132443488026228 -0.000555290481984312 -0.00631488082870676 -0.0130814486195505 0 0.000305136718046996 0.00077975777699732 0.00428308884037576 0.00727458469193885 0.00701772896150556 -0.00669440622026147 0.0314202079513055 0 -0.000184181165548033 -0.000303101024631233 0.00507399245414168 0.00949888807549351 -0.00626201943323003 -0.000779717191782931 -0.00289026322286157 0.00241026170028492  0 0 0.00368183333539799 0 0.00023025697318966 0.00208867817827079 0 -0.00179946775193497 0.00466133077328559 -0.00202431719470275 0 -0.00117618017379449 0.00157662394703811 0.000494661468535982 -0.000454917151611138 0 0.00255919093462272 0.00238290338131255 -0.000973048037771423 -0.000333142250980603 -0.00566353954556341 0 -4.26401433170914e-05 -0.000280738050995317 -5.99328381237798e-05 -0.000155661747557271 -0.00425890269774673 -0.0090859502901668 0 0.000427319773587204 0.000589007222612384 0.00288909968866766 0.00493968957995346 0.00445910357773693 -0.0035250673252506 0.00683371784423925 0 1.70432945287625e-05 -0.000793340733819469 0.00332340017771514 0.00605440700960278 -0.0044673764293719 -0.000669758634734456 -0.00175047729369577 0.000839400108056852
